signal_date,ticker,industry,grade,score,vol_ratio,day_chg_pct,gap_pct,close_strength,rsi,close_price,score_breakdown,flags,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15
2026-03-12,6147,半導體業,SURGE_ALPHA,56,8.62,9.91,0.18,1.0,56.9,61.0,"{'vol_ratio': 2, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 8}",SURGE_GATE_PASS|SURGE_DAY2|VOL_HYPERCHASE:8.62x|CLOSE_STRONG:1.00|POCKET_PIVOT|RS:+11.5%|BREAKOUT_20D:61.00>56.80|RSI_HEALTHY:56.9|BB_SQUEEZE_BREAK:BB:0.105→0.158,-3.61,-2.46,7.21,17.87,16.56,9.84,5.25,5.74,16.07,27.54,25.9,25.74,13.93,25.25,37.7
2026-03-12,6223,半導體業,SURGE_ALPHA,56,1.6,9.89,0.46,1.0,62.8,3610.0,"{'vol_ratio': 6, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 4}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.60x|CLOSE_STRONG:1.00|POCKET_PIVOT|RS:+11.5%|BREAKOUT_20D:3610.00>3285.00|RSI_HEALTHY:62.8|BB_SQUEEZE_EXPAND:BB:0.148→0.313,-1.66,-1.25,-0.83,3.46,1.52,6.93,2.91,1.66,3.88,1.25,1.52,3.46,-0.42,9.42,4.29
2026-03-12,6233,半導體業,SURGE_BETA,51,2.26,6.82,1.14,0.74,66.4,28.200000762939453,"{'vol_ratio': 10, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.26x|CLOSE_HEALTHY:0.74|POCKET_PIVOT|GAP_FULL:1.1%|RS:+8.4%|RSI_HEALTHY:66.4|BB_WIDE:0.222,-3.55,0.53,-1.77,7.98,3.01,-0.53,-1.77,-4.61,-3.01,-4.96,-5.67,-8.69,-11.7,-10.28,-11.52
2026-03-12,6568,半導體業,SURGE_BETA,46,1.99,9.89,-1.13,1.0,51.6,194.5,"{'vol_ratio': 6, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.99x|CLOSE_STRONG:1.00|POCKET_PIVOT|RS:+11.4%|BREAKOUT_20D:194.50>184.00|RSI_WEAK:51.6|BB_WIDE:0.236,1.8,6.68,0.26,-1.03,5.4,11.57,8.48,4.37,11.83,12.08,11.31,14.4,7.2,11.57,9.25
2026-03-12,6727,電子零組件業,SURGE_ALPHA,56,2.34,9.95,-0.93,1.0,63.8,237.5,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.34x|CLOSE_STRONG:1.00|POCKET_PIVOT|RS:+11.5%|BREAKOUT_20D:237.50>230.00|RSI_HEALTHY:63.8|BB_WIDE:0.329,9.89,20.84,23.37,22.11,26.11,23.37,16.21,6.74,17.26,18.11,26.32,38.11,24.63,37.05,50.74
2026-03-13,2453,資訊服務業,SURGE_BETA,53,4.0,2.93,-1.1,0.85,58.9,56.20000076293945,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:4.00x|CLOSE_STRONG:0.85|POCKET_PIVOT|RS:+3.5%|BREAKOUT_20D:56.20>55.70|RSI_HEALTHY:58.9|BB_WIDE:0.109,-0.89,-0.89,-0.89,-1.96,-2.14,-3.91,-3.02,-3.38,-5.69,-6.23,-8.01,-8.19,-5.87,-7.47,-7.3
2026-03-13,2486,光電業,SURGE_BETA,40,2.07,9.75,-3.25,1.0,45.8,152.0,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.07x|CLOSE_STRONG:1.00|POCKET_PIVOT|RS:+10.3%|RSI_WEAK:45.8|BB_WIDE:0.250,-2.63,6.91,7.24,5.92,1.97,-5.92,-3.95,1.64,-2.96,-1.97,-3.62,-12.83,-4.61,-1.97,-4.93
2026-03-13,3013,電腦及週邊設備業,SURGE_BETA,40,2.47,9.72,0.0,1.0,30.4,100.5,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.47x|CLOSE_STRONG:1.00|POCKET_PIVOT|RS:+10.3%|RSI_WEAK:30.4|BB_WIDE:0.281,-2.49,-1.49,-1.09,-2.59,-0.6,-1.99,-3.58,-1.79,-3.98,5.47,3.98,-4.18,-0.6,-2.29,-2.99
2026-03-13,3032,電子零組件業,SURGE_BETA,48,2.79,9.85,-2.1,1.0,29.1,68.0,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 8}",SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.79x|CLOSE_STRONG:1.00|POCKET_PIVOT|RS:+10.4%|RSI_WEAK:29.1|BB_SQUEEZE_BREAK:BB:0.061→0.251,-5.88,-3.24,-2.65,-5.15,-4.12,-5.15,-6.62,-4.12,-3.82,-3.38,-5.88,-8.82,-6.91,-10.15,-9.12
2026-03-13,3044,電子零組件業,SURGE_BETA,41,2.18,5.85,-1.53,0.7,43.9,380.0,"{'vol_ratio': 10, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 4}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.18x|CLOSE_HEALTHY:0.70|POCKET_PIVOT|RS:+6.4%|RSI_WEAK:43.9|BB_SQUEEZE_EXPAND:BB:0.127→0.169,-4.74,-3.82,-1.71,-3.68,-4.47,-6.58,-10.26,-6.05,-6.32,-5.53,-8.42,-10.92,-6.58,-8.82,-6.05
2026-03-13,3406,光電業,SURGE_BETA,40,2.16,2.14,-2.02,1.0,45.7,429.5,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.16x|CLOSE_STRONG:1.00|POCKET_PIVOT|RS:+2.7%|RSI_WEAK:45.7|BB_WIDE:0.161,2.1,3.84,4.31,4.42,3.61,2.91,5.82,8.96,5.24,3.14,2.56,1.86,5.12,3.38,3.26
2026-03-13,3563,光電業,SURGE_BETA,43,2.12,8.72,-2.02,0.9,68.0,698.0,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 0, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.12x|CLOSE_STRONG:0.90|RS:+9.3%|BREAKOUT_20D:698.00>697.00|RSI_HEALTHY:68.0|BB_WIDE:0.499,0.43,4.73,4.73,5.3,3.72,0.57,-3.01,6.59,12.32,18.77,20.92,8.88,11.03,11.03,14.76
2026-03-13,3715,電子零組件業,SURGE_ALPHA,56,2.12,9.57,-2.64,0.98,56.5,166.0,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.12x|CLOSE_STRONG:0.98|POCKET_PIVOT|RS:+10.1%|BREAKOUT_20D:166.00>165.00|RSI_HEALTHY:56.5|BB_WIDE:0.182,-2.71,-4.82,4.52,14.76,7.53,2.71,0.3,10.24,11.45,22.59,11.45,5.42,8.43,3.61,9.34
2026-03-13,4931,電腦及週邊設備業,SURGE_BETA,44,2.77,9.7,0.0,1.0,45.6,147.0,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 4}",SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.77x|CLOSE_STRONG:1.00|POCKET_PIVOT|RS:+10.2%|RSI_WEAK:45.6|BB_SQUEEZE_EXPAND:BB:0.167→0.248,-0.68,-5.1,-4.76,-7.48,-4.76,-11.22,-2.38,4.42,-1.36,-1.36,-5.1,-11.22,-7.14,-11.22,-10.88
2026-03-13,4973,半導體業,SURGE_BETA,51,6.34,9.98,-1.8,1.0,75.2,66.33956146240234,"{'vol_ratio': 2, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 8}",SURGE_GATE_PASS|SURGE_DAY2|VOL_HYPERCHASE:6.34x|CLOSE_STRONG:1.00|POCKET_PIVOT|RS:+10.5%|BREAKOUT_20D:66.34>60.32|RSI_HOT:75.2|BB_SQUEEZE_BREAK:BB:0.238→0.551,9.97,20.83,32.89,46.13,31.55,18.45,6.7,5.51,-4.61,-8.93,0.15,-8.04,1.04,1.19,3.13
2026-03-13,6291,半導體業,SURGE_ALPHA,61,2.61,6.24,3.59,0.6,66.1,334.56103515625,"{'vol_ratio': 10, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.61x|CLOSE_HEALTHY:0.60|POCKET_PIVOT|GAP_FULL:3.6%|RS:+6.8%|BREAKOUT_20D:334.56>314.91|RSI_HEALTHY:66.1|BB_WIDE:0.445,0.0,-5.29,-3.38,6.17,4.99,0.59,-0.59,9.25,5.43,2.35,7.78,1.03,10.74,5.51,12.39
2026-03-13,8088,半導體業,SURGE_BETA,40,2.72,4.87,-2.62,0.89,52.3,56.0,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.72x|CLOSE_STRONG:0.89|POCKET_PIVOT|RS:+5.4%|RSI_WEAK:52.3|BB_WIDE:0.237,7.86,5.71,9.11,9.82,4.64,-1.61,-3.21,-2.68,-7.5,-9.64,-6.07,-13.21,-8.57,-11.25,-13.04
2026-03-16,2340,半導體業,SURGE_ALPHA,58,4.33,5.34,3.13,0.64,59.4,28.600000381469727,"{'vol_ratio': 7, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:4.33x|CLOSE_HEALTHY:0.64|POCKET_PIVOT|GAP_FULL:3.1%|RS:+5.5%|BREAKOUT_20D:28.60>28.10|RSI_HEALTHY:59.4|BB_WIDE:0.188,2.8,0.7,-0.17,0.87,-0.7,-1.75,-1.05,-2.8,-6.29,-11.36,-15.38,-11.54,-10.14,-3.67,1.75
2026-03-16,2342,半導體業,SURGE_BETA,41,1.63,5.69,2.28,0.66,50.8,32.5,"{'vol_ratio': 6, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.63x|CLOSE_HEALTHY:0.66|POCKET_PIVOT|GAP_FULL:2.3%|RS:+5.9%|RSI_WEAK:50.8|BB_WIDE:0.156,-0.15,4.31,1.54,-0.62,-4.62,-4.31,-4.15,-5.08,-7.69,-10.62,-13.54,-11.38,-13.85,-11.69,-8.31
2026-03-16,2451,半導體業,SURGE_ALPHA,68,2.0,9.96,2.33,1.0,57.9,259.5,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 4}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.00x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:2.3%|RS:+10.1%|BREAKOUT_20D:259.50>237.00|RSI_HEALTHY:57.9|BB_SQUEEZE_EXPAND:BB:0.150→0.224,9.83,20.81,19.08,16.38,4.82,-2.5,-1.73,-6.74,-9.06,-12.14,-18.69,-11.37,-10.21,-10.02,-4.43
2026-03-16,2464,其他電子業,SURGE_BETA,48,1.71,9.59,2.96,0.96,49.7,77.69999694824219,"{'vol_ratio': 6, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 4}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.71x|CLOSE_STRONG:0.96|POCKET_PIVOT|GAP_FULL:3.0%|RS:+9.8%|RSI_WEAK:49.7|BB_SQUEEZE_EXPAND:BB:0.141→0.183,1.8,2.45,-0.9,-4.12,-6.69,-7.34,-4.25,-6.95,-7.46,-8.62,-13.26,-12.36,-14.41,-15.32,-12.48
2026-03-16,2472,電子零組件業,SURGE_BETA,44,1.64,9.13,4.57,0.94,50.8,119.5,"{'vol_ratio': 6, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.64x|CLOSE_STRONG:0.94|POCKET_PIVOT|GAP_FULL:4.6%|RS:+9.3%|RSI_WEAK:50.8|BB_WIDE:0.233,4.6,4.6,7.11,7.95,5.02,2.51,6.28,5.86,8.37,10.46,5.44,11.3,10.04,7.11,17.57
2026-03-16,3189,半導體業,SURGE_ALPHA,57,2.22,6.14,1.57,0.68,62.3,337.0,"{'vol_ratio': 10, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.22x|CLOSE_HEALTHY:0.68|POCKET_PIVOT|GAP_PARTIAL:1.6%|RS:+6.3%|BREAKOUT_20D:337.00>332.50|RSI_HEALTHY:62.3|BB_WIDE:0.358,1.34,8.46,13.8,12.76,2.67,-4.9,4.3,4.3,4.45,2.82,-7.12,-1.48,-0.3,6.38,16.91
2026-03-16,3376,電子零組件業,SURGE_BETA,48,2.55,9.9,2.03,1.0,53.2,216.5,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.55x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:2.0%|RS:+10.1%|RSI_WEAK:53.2|BB_WIDE:0.147,3.46,2.08,6.47,3.23,-5.77,-0.92,0.46,-3.0,-4.16,-5.31,-11.78,-9.47,-13.39,-4.85,-2.31
2026-03-16,5443,半導體業,SURGE_ALPHA,65,4.91,9.62,1.86,1.0,67.2,106.0,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 8}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:4.91x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_PARTIAL:1.9%|RS:+9.8%|BREAKOUT_20D:106.00>99.60|RSI_HEALTHY:67.2|BB_SQUEEZE_BREAK:BB:0.136→0.231,-4.72,-2.36,-2.83,-3.3,-3.77,-5.19,0.0,-1.42,-1.89,-4.72,-6.04,-4.72,-5.85,-4.72,1.89
2026-03-16,6175,電子零組件業,SURGE_BETA,52,9.25,8.15,0.72,0.95,58.3,52.400001525878906,"{'vol_ratio': 2, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY2|VOL_HYPERCHASE:9.25x|CLOSE_STRONG:0.95|POCKET_PIVOT|GAP_PARTIAL:0.7%|RS:+8.3%|BREAKOUT_20D:52.40>49.15|RSI_HEALTHY:58.3|BB_WIDE:0.209,-3.24,-5.92,-8.21,-9.83,-13.84,-13.74,-12.98,-14.79,-13.45,-4.87,-8.87,-8.3,-11.55,-12.6,-4.01
2026-03-16,6485,半導體業,SURGE_BETA,41,2.58,5.61,1.05,0.69,45.2,90.30000305175781,"{'vol_ratio': 10, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.58x|CLOSE_HEALTHY:0.69|POCKET_PIVOT|GAP_PARTIAL:1.1%|RS:+5.8%|RSI_WEAK:45.2|BB_WIDE:0.260,1.33,3.99,4.32,2.21,-1.33,-3.65,-1.77,-5.87,-7.97,-9.97,-12.85,-10.52,-13.62,-13.84,-11.52
2026-03-17,2340,半導體業,SURGE_BETA,49,3.1,2.8,0.35,0.67,58.9,29.399999618530273,"{'vol_ratio': 7, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:3.10x|CLOSE_HEALTHY:0.67|POCKET_PIVOT|RS:+1.3%|BREAKOUT_20D:29.40>29.10|RSI_HEALTHY:58.9|BB_WIDE:0.220,-2.04,-2.89,-1.87,-3.4,-4.42,-3.74,-5.44,-8.84,-13.78,-17.69,-13.95,-12.59,-6.29,-1.02,1.36
2026-03-17,2351,半導體業,SURGE_BETA,52,2.74,4.92,0.67,0.73,53.9,93.80000305175781,"{'vol_ratio': 10, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.74x|CLOSE_HEALTHY:0.73|POCKET_PIVOT|GAP_PARTIAL:0.7%|RS:+3.4%|BREAKOUT_20D:93.80>91.00|RSI_WEAK:53.9|BB_WIDE:0.167,3.94,0.43,-2.03,1.6,9.28,7.14,5.76,11.41,3.52,0.64,10.34,6.18,16.2,25.8,24.73
2026-03-17,2375,電子零組件業,SURGE_BETA,48,2.45,5.0,1.46,0.8,36.0,86.0999984741211,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.45x|CLOSE_STRONG:0.80|POCKET_PIVOT|GAP_FULL:1.5%|RS:+3.5%|RSI_WEAK:36.0|BB_WIDE:0.253,-2.09,-4.07,-6.16,-9.99,-10.69,-9.52,-11.96,-11.15,-8.94,-14.17,-11.61,-15.68,-13.82,-9.29,-9.52
2026-03-17,2376,電腦及週邊設備業,SURGE_ALPHA,65,2.73,4.86,1.69,0.77,56.2,248.0,"{'vol_ratio': 10, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 4}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.73x|CLOSE_HEALTHY:0.77|POCKET_PIVOT|GAP_FULL:1.7%|RS:+3.4%|BREAKOUT_20D:248.00>239.50|RSI_HEALTHY:56.2|BB_SQUEEZE_EXPAND:BB:0.099→0.146,0.6,-0.2,0.2,-6.25,-5.24,-5.65,-5.85,-5.24,-8.06,-10.28,-6.45,-8.06,-10.28,-1.41,1.21
2026-03-17,2406,光電業,SURGE_BETA,45,1.6,9.91,0.86,1.0,62.6,38.25,"{'vol_ratio': 6, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 4, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.60x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_PARTIAL:0.9%|RS:+8.4%|RSI_HEALTHY:62.6|BB_WIDE:0.334,-3.53,-4.71,-3.14,-6.54,-11.11,-4.31,-4.31,-6.67,-10.72,-14.51,-15.03,-19.48,-19.74,-14.77,-17.39
2026-03-17,2419,通信網路業,SURGE_BETA,44,1.56,10.0,1.72,1.0,46.2,31.899999618530273,"{'vol_ratio': 6, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.56x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:1.7%|RS:+8.5%|RSI_WEAK:46.2|BB_WIDE:0.165,-2.19,-0.63,-2.98,-8.15,-9.25,-5.17,4.23,10.97,8.78,1.72,10.19,2.98,5.33,15.83,15.83
2026-03-17,2464,其他電子業,SURGE_BETA,48,2.29,1.8,0.39,0.77,56.9,79.0999984741211,"{'vol_ratio': 10, 'close_strength': 5, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 0, 'relative_strength': 0, 'breakout_20d': 10, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 4}",SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.29x|CLOSE_HEALTHY:0.77|POCKET_PIVOT|RS:+0.3%|BREAKOUT_20D:79.10>78.60|RSI_HEALTHY:56.9|BB_SQUEEZE_EXPAND:BB:0.141→0.206,0.63,-2.65,-5.82,-8.34,-8.98,-5.94,-8.6,-9.1,-10.24,-14.79,-13.91,-15.93,-16.81,-14.03,-14.41
2026-03-17,2478,電子零組件業,SURGE_BETA,51,3.09,8.09,2.94,0.9,55.8,73.5,"{'vol_ratio': 7, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 5, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.09x|CLOSE_STRONG:0.90|POCKET_PIVOT|GAP_FULL:2.9%|RS:+6.6%|RSI_HEALTHY:55.8|BB_WIDE:0.290,-3.54,-2.18,-7.07,-12.93,-15.37,-14.83,-16.6,-17.14,-17.55,-20.95,-19.46,-21.77,-20.41,-15.51,-15.65
2026-03-17,2492,電子零組件業,SURGE_BETA,48,2.43,9.96,1.53,1.0,47.1,143.5,"{'vol_ratio': 10, 'close_strength': 8, 'inst_buy_fresh': 0, 'industry_strength': 0, 'pocket_pivot': 12, 'breakaway_gap': 8, 'relative_strength': 8, 'breakout_20d': 0, 'rsi_healthy': 0, 'margin_not_hot': 0, 'bb_squeeze': 0}",SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.43x|CLOSE_STRONG:1.00|POCKET_PIVOT|GAP_FULL:1.5%|RS:+8.5%|RSI_WEAK:47.1|BB_WIDE:0.324,-1.39,-4.53,-8.36,-13.94,-13.59,-10.45,-11.85,-10.8,-13.24,-18.47,-17.77,-20.56,-20.56,-15.68,-13.94
